"logFC","AveExpr","t","P.Value","adj.P.Val","B"
2.18552049119766,14.5446858399545,10.7376849513208,1.15502933288914e-25,1.28901273550428e-22,50.0571223795364
2.54911104036855,11.1500061545552,5.64383651308486,2.10766308972315e-08,1.17607600406552e-05,9.04725934367764
-4.20475508768245,7.47134222436007,-5.23733486544883,1.9461267952688e-07,7.23959167839992e-05,6.9020178088888
4.50385045407625,7.63706930572502,5.03172033511456,5.66183087651918e-07,0.000147156149173518,5.84402346900607
-4.55499336892422,6.6369606372396,-5.00179246272846,6.59301743608952e-07,0.000147156149173518,5.69171208983742
-4.18334492054616,4.8676425742705,-4.20523036066757,2.81701359768754e-05,0.00523964529169883,2.25985212787167
1.79689242744888,10.6373718961041,3.84595236390623,0.000126877567949348,0.0202279094044961,0.702270523741426
-3.84293913596544,6.57307847205013,-3.73761690115147,0.000195187342221573,0.0272286342399095,0.555253342980951
3.22222661234578,7.60769216610928,3.64197791909092,0.000282968104380688,0.0350880449432053,0.242594602868733
